Label,Sample,Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
Healthy,120,1,-53.18830892846663,-53.068614485963124,-53.94000300001312,-54.11605208479165,-52.56651632734963,-52.44447476506722,-52.44152071154873,-52.56980451059449,-51.84706778277498,-51.67876828744074,-54.94322378927861,-53.773777634781936,-53.18708135672247,-51.196212686826684,-51.706660759356794,-53.01882422908128,-53.52650449550328,-54.43496818404068,-53.30475292729517,-54.17493188937595,-53.60818106083077,-52.943206143356825,-54.83691564180404,-55.727256074137046,-54.75473064070269,-55.59556376049183,-56.77134330503203,-55.17722117135831,-55.288090914523245,-54.67083562385891,-53.37579306298154,-52.63888761291278,-53.094507128937934,-52.87957773447533,-53.43956656726023,-55.3973045543782,-55.619170962635295,-54.81247580091362,-55.1263387336907,-57.64595497409267,-55.21775376216603,-54.36993793858517,-55.53199160549981,-54.67092815542331,-53.84279980719448,-53.20576644555029,-54.01476535459183,-55.42152538100109,-55.45459036027941,-56.110189447797474,-57.358554245617114,-59.32204193837147
Healthy,121,3,-54.9049502536765,-54.750150051799906,-55.039976223254,-55.573540080169565,-53.61888444395579,-53.42885341892626,-53.98967830225516,-53.62956830554075,-53.805748234926085,-54.524242836060814,-55.86003180722451,-54.148060081197194,-52.35528474957417,-51.25705460101002,-52.64049965482367,-54.13618661915545,-53.51304912476134,-55.03055654861858,-55.00464912368234,-54.80653958953843,-53.89082854651452,-52.95628481366913,-54.197391963180415,-55.07992799204474,-54.34669557118062,-55.6506225498851,-56.63115222853463,-56.05958911637703,-55.2580559538375,-55.618365831315664,-55.58897639031422,-54.95327297912772,-55.14484802909844,-54.54431799611961,-54.314365222872766,-55.06221553444529,-57.21831420145902,-56.7629466133512,-56.430204801983564,-57.183910562616504,-57.659029382415,-56.8711913468763,-57.700378201869796,-55.954136812565984,-55.224362674615435,-55.18580796724332,-55.642360367489985,-56.177643678319185,-56.0918514932554,-56.4275294017903,-56.67065415548471,-56.91592639660651
Healthy,121,2,-53.05725897347385,-52.54033370268856,-53.28424399384792,-53.331316686473244,-51.87502518138295,-51.31086136760501,-52.37907877533008,-51.32372686939205,-51.55542218808541,-51.73368157755,-54.711846149308876,-52.95425177980406,-53.035824982208794,-51.73526956225576,-52.11188305110512,-52.56045739923108,-52.044087772482975,-53.238592411881804,-53.273650770666514,-53.91897815221878,-55.58105222039896,-54.71678437490019,-56.94621385351647,-55.68930499948651,-54.15506104044431,-54.63659951682831,-54.78225220140403,-57.15880149055469,-55.91246280754457,-55.00164345989983,-54.4017118592443,-53.516976225716284,-53.91998810953022,-54.13703094609503,-53.92138891365512,-53.85339131685757,-54.67855713756408,-56.30832824868777,-55.58525374635081,-55.93627377441408,-58.31643902789807,-57.286958471853836,-58.62551544420338,-57.49240410581817,-56.593955660878514,-56.04583220775963,-56.37157474095399,-57.86060463292432,-57.73764742577917,-57.98495274762835,-58.20813518881374,-59.26824390598264
Healthy,121,1,-53.22382501244853,-52.90760724999666,-53.45873514877408,-53.74124503123183,-52.2941864697794,-51.889873859609054,-53.25377735310102,-52.356777506948326,-52.397249188023316,-52.14167629561105,-54.74256162022458,-53.5217328160647,-53.40986774121512,-52.5381452005458,-53.412972282010536,-54.98517098532116,-54.77887426992921,-55.81231141802608,-55.17926596808827,-55.05949218487693,-55.407219212494454,-55.018771218827396,-56.39324711415183,-56.216752201741336,-55.26349030917398,-55.35274377865334,-55.671288282130966,-57.262165072898924,-57.1809428260093,-57.846362697263054,-57.33656664932802,-56.83537208824967,-57.30889664891026,-56.780275528916285,-56.690508495444725,-56.87011363072365,-57.69972829470032,-58.59616230485193,-58.12498093982047,-59.159881616560234,-61.765210746420905,-59.47953772379725,-58.789243163812166,-58.333943223029095,-58.09450294609483,-57.505634030699746,-58.01164942352381,-58.60308184678419,-58.26048312436349,-57.5779814805161,-57.97743949975428,-59.61504603466646
Healthy,121,1,-52.68537233543689,-52.31633231997834,-53.21556620259717,-53.21218568229624,-51.96961250907816,-51.436008394904924,-52.061162606609635,-51.75744748135352,-51.936726210005006,-51.82070475019052,-54.383893260163546,-53.30638519176408,-52.24508430691401,-51.212679830358525,-52.33376233424139,-52.76374343051149,-52.750377032280184,-53.92053773078458,-53.062681163143935,-54.244245861098214,-53.67399650939262,-52.961384459118605,-54.84805681357458,-55.25196816505786,-54.63898738342109,-55.23874263082195,-55.43925401888601,-56.545197468548814,-55.817118029923314,-55.52364695761853,-54.84777948646602,-54.216636254813636,-54.37466504159207,-54.012015423070984,-54.461851564554934,-56.08161753790999,-58.88792487335238,-57.07707192418206,-56.70356594029308,-58.249500428268,-59.123771137902764,-57.733311413138765,-59.69537405951611,-57.94742570134523,-56.998798137931026,-56.19403049705682,-56.06006426362957,-56.98821564761786,-57.378893739368635,-58.25483048663897,-59.32232625276057,-60.10528869558273
Healthy,121,2,-52.82656447370626,-52.48826411497788,-53.36319508377713,-53.380500229936835,-52.145590941609385,-51.286810625236406,-52.38601078348096,-52.4055276675975,-52.05126091510926,-51.820616605258905,-54.579477515984806,-53.62368292684259,-52.58934045625477,-51.43380595393733,-52.616457839620395,-52.90930988731766,-52.348222262270134,-53.24403636931692,-52.44950808235102,-53.87708335374978,-54.29002742364561,-53.53833922562288,-55.223148253733754,-54.69206548180879,-53.81366410701369,-55.09372108152142,-55.36694684450403,-56.2354696937785,-56.201222677167436,-55.595570281375714,-54.134771215180535,-53.08935521398729,-53.75555458039115,-53.74365814537307,-54.23430163375678,-55.55857047995126,-57.169944022077686,-56.72944443506891,-55.91430705160868,-57.062486089122935,-58.155370475682645,-56.03776811694268,-56.73011630467073,-56.05561527702599,-55.40318591078236,-54.89884457795703,-54.85791226034362,-55.70941195658801,-55.43749624221414,-56.02925041776399,-57.475238233316944,-59.219648255682046
Healthy,121,3,-54.205310278765076,-53.401280933424005,-53.706505654280704,-54.75749795741926,-53.958999973224586,-52.328181935450004,-53.19954725080816,-54.0031996683321,-53.662956120315144,-53.46553910820549,-55.2686088368571,-54.38133166164009,-53.47437366076757,-52.03767809166588,-53.63666391564993,-53.761311769778175,-53.42143278951299,-54.705203458695635,-54.566164365489776,-56.564666048544375,-53.521660063876396,-53.459470187834405,-55.459311731048544,-56.04414177316912,-55.360121087200824,-56.52009053403673,-56.84216309560451,-59.167428068819234,-57.98989752860672,-57.58462165669782,-57.22458570816684,-56.593551424719436,-56.34505536732175,-55.51235514462917,-55.977017354090634,-57.36108147662876,-59.153093376862564,-59.02339707782406,-58.483992742397284,-58.653479570406695,-60.01947843092934,-59.15710279309863,-62.16793548090627,-61.28947562560189,-59.443142258284716,-58.80465029646801,-58.30175925631809,-58.692719807045265,-58.97611535392506,-59.475857510002385,-59.47724303068596,-60.50768326114596
Healthy,122,1,-53.160558706698524,-52.510749605601646,-53.29185867760999,-53.57851289749702,-52.411664128490436,-51.5697982894978,-52.19719910593068,-52.11101434079584,-51.92703355077306,-52.368739355227085,-54.27233420400669,-53.50323149366255,-52.229089763722726,-51.128170301332425,-52.081910647249224,-52.707414721312745,-54.340721021861185,-55.24348273611753,-54.54589075329547,-54.22506935469555,-53.60151487859201,-53.58332367411371,-55.78091701410095,-55.808510978063524,-54.857384565384386,-55.31880883446074,-55.50222804287236,-56.02503335509474,-55.7897952241987,-55.30202508267855,-54.583346200167846,-54.176508540894154,-54.1174742696426,-53.8364916444779,-53.98056117967667,-55.9101040525681,-57.09568422200485,-55.579332487706296,-55.88086599974838,-56.80031593573177,-57.1514038491921,-56.85451947204116,-57.819116398143784,-57.01058163890201,-56.87331422649822,-57.624255992597895,-57.43437201076418,-58.30549589641103,-59.55568192836316,-60.91125167796075,-61.95022965375028,-62.177828822179706
Healthy,122,3,-53.814029422825335,-53.444704048090244,-54.22147440346411,-54.79295865674972,-53.652055407273956,-52.54473421253397,-53.22066266991879,-53.06262184974902,-53.59315464343604,-54.06416605477921,-55.34113262514404,-54.5872094724153,-53.68500735520273,-52.450850441807965,-53.742110866285785,-53.26535003773817,-53.29322446055787,-55.36186516053347,-54.78496564945619,-54.89369260689293,-53.457841314016754,-52.884167506373714,-54.50307045393147,-55.824840217511074,-55.20786095475236,-55.682926627612666,-57.01832396105072,-58.39159467202562,-57.70352489692475,-57.13199158296881,-57.55960042607049,-57.69558072546828,-56.87883108864422,-55.95686128583922,-56.016713024022124,-57.398285573912666,-58.60413132082296,-57.76689815576253,-58.39328215293958,-59.18289150936899,-59.32501291026455,-60.050391438881086,-61.772987131373924,-60.98969421965924,-60.322877126390715,-60.67357485662026,-59.93419895247029,-60.67848655032692,-60.660035215425765,-58.87752065961954,-58.310032551551814,-58.2674630260551
Healthy,122,2,-53.75784813925205,-53.27416366509737,-53.900413699829926,-54.10740630796879,-53.15741350670216,-52.5380318460838,-52.79242479269552,-52.33963377810633,-53.05947578117508,-54.44823006224502,-55.80078305620613,-54.031564192224266,-53.385909870433146,-52.04183129064377,-52.106849942618794,-52.29671232432822,-51.83338864737994,-53.374236005395126,-53.95491100408493,-54.40433124456814,-53.851066790485724,-53.51871640060576,-54.759932794494055,-55.722055591655426,-55.301323156264544,-55.39287152134227,-55.29302171426185,-56.25473429199462,-56.41027417971021,-56.288414293685804,-57.50285351764713,-56.859282594991505,-55.81087263116093,-54.370873030397036,-53.732513520489945,-54.10837978005992,-56.482727418370914,-57.552647961582444,-56.44392131509121,-56.51629051931802,-56.92373282671193,-56.32470933516255,-58.07247387943085,-58.88658263870599,-57.54298621944052,-57.165958300194234,-56.953353702005714,-57.13429211130371,-57.636661172989754,-57.956581418228275,-58.14355492653998,-58.15145286187104
Healthy,124,3,-53.13549802505094,-52.74269876704559,-53.25015038211707,-53.9102553574854,-52.72937718961195,-51.92024356000391,-51.93193302641816,-52.51393488019575,-52.55202941368236,-52.27525654116455,-54.36961849593841,-54.32366763036144,-53.380629909781455,-51.18417905246116,-52.13363921289317,-52.78886597157053,-52.35846896777312,-54.741477753533076,-53.818750954563335,-54.58578646195943,-52.71801415992392,-51.876033308297316,-53.26089537993559,-54.4357803720625,-53.77923875969354,-55.14465085279493,-55.71041238561801,-57.14172418490147,-56.187869860055606,-55.167578253228776,-55.479623072330135,-56.59095323391674,-55.609952173032866,-53.67016938645374,-53.57927270293737,-55.192199914277865,-57.984029568233254,-55.8006647618175,-55.05919806852354,-55.212976060525904,-56.50262674605921,-56.65523184285982,-56.90843276954202,-56.270453555429036,-55.30767535351707,-56.10886745465847,-55.937726098337805,-55.60007073334694,-55.330744996101366,-55.81467610865313,-56.46807547719854,-56.66826969496748
Healthy,124,2,-52.84540484646793,-52.65444739231902,-53.33798306373451,-53.46386603088981,-52.75943560842806,-51.61338700775809,-51.67378254191718,-52.7091264194926,-52.25566726984441,-52.452745706311475,-54.09442708022518,-53.95871381910854,-52.433969185289946,-50.64981741637203,-51.740162096471416,-52.73674532512124,-52.45317481805194,-54.12444804731152,-53.12803488317449,-54.914510171192894,-52.72426298943813,-51.93763857066188,-53.9499225435539,-55.10069131679429,-53.97718282474982,-55.571248176872736,-55.979926669691686,-55.86042724312097,-55.46863154529959,-55.10910638482968,-54.59605758863732,-54.25413285983937,-53.90853756089864,-53.031489406533595,-53.568493972129126,-55.26487920352406,-56.11516763524889,-54.96649069070933,-54.836954539893824,-55.767213777968855,-56.27004805291628,-55.845981039789976,-56.5340940486788,-54.42741707460763,-54.156078031960824,-54.76845068436094,-54.423315084221684,-54.75603933203906,-55.40209350738345,-56.465893709570445,-56.492358781590156,-56.87790902905516
Healthy,124,1,-52.69487437978044,-52.18758680676451,-52.83318743323086,-53.56397538426958,-52.12472946511048,-50.921917687352774,-51.51637034442024,-52.39259737068365,-52.11619400867134,-52.27874825358033,-54.07637242382488,-53.702218355437516,-52.83387566538885,-50.72780313672075,-51.262997995315665,-52.48497576233995,-52.29488430138288,-53.847377560310186,-52.76167877745153,-53.59344985645356,-53.47433416954828,-52.44912107100124,-54.259666372783755,-55.01017981687344,-53.70997362086649,-54.75387778936628,-54.41790089473891,-55.422988717346925,-56.50075057933702,-55.433565093351554,-54.212561127554025,-53.80775103064864,-53.69292245419187,-53.26591295956757,-53.53041508200118,-55.022323881823425,-56.622648480737546,-54.64250388250558,-54.647277920733536,-55.65501934229833,-55.743755016801316,-55.43062818649737,-56.79777629208524,-55.578759643767306,-54.91075247348966,-54.81649984626073,-55.078741199847585,-55.764603271850234,-56.25912671197395,-56.92038288608816,-56.768486181514405,-58.27959365609874
Healthy,125,3,-54.3950639299681,-53.75034267584712,-53.97608113792999,-53.61179178724421,-53.17411609962476,-52.7464134483737,-52.62544737868933,-53.573418398184415,-55.18182516139878,-55.14602396760188,-56.81861865380222,-53.8072415009904,-52.62006537364991,-52.52490417911719,-55.54664676998334,-54.43016602411326,-52.98452987038851,-54.02695700920874,-54.399212366231325,-55.3365901010288,-54.43343281069727,-53.63607222322017,-55.755086666250946,-54.72193582656787,-53.86147877049717,-54.93896450882946,-56.145725552471276,-55.94499515540677,-56.0417960370635,-55.78294539184035,-55.184408571423155,-55.58239575143985,-56.675196731594866,-55.58106934746966,-54.981990250367744,-56.009002768432126,-57.81472139120873,-57.075302560290744,-56.544277028156216,-56.86972383605521,-60.05496919668347,-58.97164484871866,-59.05031891648885,-58.63798689257318,-57.65785802386631,-57.28589225532954,-57.450326669923456,-57.76094028953289,-57.959114915148,-58.510069931906884,-59.57777879498464,-61.01023453800805
Healthy,125,2,-53.612576837789646,-53.379215497297096,-54.31242214012535,-53.84872283412284,-53.29046613896611,-52.695619951314384,-53.333742203074934,-52.71889759736844,-53.480785679887504,-53.85559271847949,-56.98825561563016,-55.08469467662087,-52.806008590413995,-52.014550098208275,-53.7253053043301,-54.790400281002725,-53.86625454956476,-54.513170887852446,-53.636645537476625,-56.075862174226685,-53.86482096790302,-53.90384695274076,-55.81934099000259,-54.77403912549111,-53.829165431462506,-55.73139105323235,-56.981235224436155,-55.08606280243085,-55.262196809763104,-55.58413785463966,-54.815805756607986,-54.293823934982576,-54.627889668785215,-54.16365529942681,-53.56419879681306,-54.6871525516898,-58.03344868404729,-56.39205304942798,-56.00686860242462,-56.77322663811918,-57.17675335755992,-55.37948402627994,-55.868810047134694,-55.58005606972905,-54.94843597067379,-54.7779354818574,-54.87839339422348,-55.13189420922001,-55.18881745573218,-55.92198111847675,-57.737586370190016,-60.46056601285737
Healthy,125,1,-54.198415999085505,-53.2942823441962,-54.24381170996636,-54.67338584010008,-53.59149955459567,-53.462655879100666,-53.067740404356485,-52.265722460026936,-53.13356637531621,-54.655911360153226,-55.78142325900272,-55.138254065571736,-53.87086846641672,-52.82462120957945,-54.85383743891355,-56.413841989434815,-53.61407450741492,-55.882954280204984,-55.79078778398709,-54.79271908271778,-55.24880031495176,-55.33929262213981,-56.592330214498176,-56.278623084735756,-55.095318394747856,-55.79791361395921,-57.33433748603535,-57.23904870589727,-56.42253616662511,-57.23636673743563,-55.65094201674366,-55.40061790618651,-58.08870624051747,-55.299932377076374,-54.45337387613183,-56.278518578772044,-59.39123639787787,-58.09398969552155,-58.48914990099165,-58.84523181787791,-60.73883321939757,-60.58855073110294,-59.32656811339194,-58.94819378390559,-59.06936194647039,-57.78778303279863,-57.757692340970046,-60.133008922523594,-60.21835010235796,-59.866267702439984,-60.59015876506646,-62.14641863018085
